"CONTACT_ID";"AGE";"FAMILYSIZE";"YEAREXPERIENCE";"ANNUALINCOME";"EDUCATIONLEVEL_ID";"NETPRICE_PRO11_AMT";"NETPRICE_PRO12_AMT";"NETPRICE_PRO13_AMT";"NETPRICE_PRO14_AMT";"NETPRICE_PRO15_AMT";"NETPRICE_PRO16_AMT";"NETPRICE_PRO17_AMT";"name"
794;28;4;3;84;1;0;0;0;2;1;1;0;"Tower Hamlets"
795;36;3;10;179;1;0;0;0;66;0;1;1;"Bexley"
796;29;4;2;30;2;112;0;0;15;1;0;0;"Redbridge"
797;54;1;28;93;1;133;0;1;49;1;1;0;"Camden"
798;55;2;30;39;2;0;0;0;19;0;0;0;"Bexley"
799;61;3;36;60;2;182;0;0;5;0;0;0;"Redbridge"
800;36;1;11;133;1;290;1;1;38;1;1;0;"Tower Hamlets"
801;45;1;19;125;1;0;0;0;24;0;0;0;"Kingston upon Thames"
802;64;1;40;58;3;0;0;0;18;0;1;0;"Hillingdon"
803;60;2;36;89;1;0;0;0;28;0;1;0;"Redbridge"
804;49;1;22;82;2;125;0;0;26,7;0;1;0;"Barnet"
805;47;2;23;110;1;0;0;0;33;1;1;0;"Westminster"
806;60;4;36;54;3;0;1;0;23;0;0;0;"Hillingdon"
807;45;4;20;89;3;0;0;0;19;0;1;0;"Bexley"
808;32;3;7;42;1;0;0;0;23;0;1;0;"Bexley"
809;52;3;28;41;2;0;0;0;19;1;0;0;"Brent"
810;35;4;8;38;2;124;0;0;10;0;1;0;"Barnet"
811;40;2;15;85;1;0;0;0;4;0;1;0;"Camden"
812;53;4;29;83;2;0;0;0;10;0;1;0;"Kingston upon Thames"
813;27;4;0;33;3;0;0;0;10;0;0;0;"Croydon"
814;58;4;33;50;1;0;0;0;21;1;0;0;"Lewisham"
815;47;4;22;58;3;0;0;0;36;1;1;0;"Hackney"
816;28;4;3;115;2;0;0;0;31;0;0;1;"Brent"
817;46;2;20;145;1;0;1;1;63;0;1;0;"Greenwich"
818;43;2;19;161;1;0;0;0;75;0;0;0;"Barnet"
819;56;1;30;38;1;0;0;0;2;0;0;0;"Kingston upon Thames"
820;28;4;3;28;1;0;0;0;8;0;1;0;"Barnet"
821;42;3;18;75;1;0;0;0;23,3;1;0;0;"Sutton"
822;32;3;7;35;1;116;0;0;13;1;0;0;"Barnet"
823;62;2;38;24;1;116;0;0;10;1;0;0;"Enfield"
824;37;4;13;78;2;0;0;0;1;0;1;0;"Hillingdon"
825;51;1;26;113;3;161;0;0;13;0;1;0;"Enfield"
826;39;3;13;75;1;224;0;0;21;0;1;0;"Havering"
827;43;1;17;91;1;0;0;0;57;0;1;0;"Brent"
828;52;4;28;31;1;141;0;0;2;1;1;0;"Kensington and Chelsea"
829;30;1;6;45;2;0;0;0;18;0;1;0;"Hackney"
830;52;3;26;80;1;0;0;0;8;0;0;0;"Newham"
831;61;3;35;50;3;112;0;0;14;0;1;0;"Lewisham"
832;36;4;9;31;2;0;1;0;10;0;1;0;"Richmond upon Thames"
833;58;2;32;113;2;119;0;1;38;1;1;1;"Camden"
834;47;4;23;29;1;0;0;0;6;0;1;0;"Redbridge"
835;64;2;39;59;1;139;0;0;15;0;1;0;"Havering"
836;52;1;27;43;2;0;1;0;13;0;1;0;"Islington"
837;58;1;28;122;3;115;0;0;30;0;1;1;"Hackney"
838;48;1;24;29;1;0;0;0;10;0;0;0;"Merton"
839;64;2;40;91;3;0;0;0;0;1;1;0;"Barnet"
840;58;3;32;65;3;0;0;0;22;0;1;0;"Lewisham"
841;47;1;23;22;1;0;0;0;10;1;0;0;"Lewisham"
842;49;1;23;71;3;0;0;0;14;0;0;0;"Islington"
843;31;4;4;60;2;0;0;0;20;1;1;0;"Haringey"
844;61;3;37;60;3;0;0;0;20;0;1;0;"Tower Hamlets"
845;51;1;25;69;1;0;0;0;3;1;1;0;"Tower Hamlets"
846;28;2;0;48;3;89;0;0;17,5;0;1;0;"Tower Hamlets"
847;39;3;13;21;2;0;0;0;2;0;0;0;"Sutton"
848;54;4;28;53;2;0;1;0;28;0;0;0;"Croydon"
849;50;3;24;29;3;0;0;0;9;0;0;0;"Croydon"
850;30;4;4;60;2;0;0;0;22;0;1;0;"Redbridge"
851;64;3;39;42;2;116;0;0;5;0;1;0;"Merton"
852;29;3;3;69;3;0;0;0;3;0;0;0;"Bexley"
853;48;1;24;20;1;0;0;0;10;1;1;0;"Waltham Forest"
854;35;2;10;200;1;458;0;0;30;0;0;0;"Tower Hamlets"
855;60;2;36;141;1;0;0;0;21;1;1;0;"Bexley"
856;55;2;30;81;1;0;1;0;37;0;0;0;"Hillingdon"
857;29;3;4;183;3;0;0;0;83;0;1;1;"Harrow"
858;48;2;22;149;2;0;1;1;55;0;1;1;"Harrow"
859;43;4;19;83;3;0;0;0;36;1;0;1;"Enfield"
860;66;1;42;35;2;172;0;0;19;0;1;0;"Redbridge"
861;25;2;0;13;3;0;0;0;9;0;1;0;"Lewisham"
862;45;1;20;39;1;0;0;0;24;1;0;0;"Brent"
863;34;1;10;21;3;0;0;0;5;0;1;0;"Harrow"
864;48;2;23;10;3;0;0;0;7;1;1;0;"Havering"
865;32;4;6;84;2;0;0;0;18;0;0;0;"Kingston upon Thames"
866;50;4;24;30;1;161;0;0;1;1;1;0;"Brent"
867;43;4;19;31;1;156;0;0;3;0;1;0;"Bexley"
868;64;1;39;182;2;547;0;0;12;0;1;1;"Lambeth"
869;60;2;34;114;1;0;0;0;69;0;1;0;"Haringey"
870;43;3;19;152;2;0;0;0;61;0;0;1;"Lambeth"
871;60;1;34;53;2;0;1;0;8;1;0;0;"Kingston upon Thames"
872;64;4;39;24;2;78;0;0;4;0;1;0;"Redbridge"
873;44;2;20;150;1;0;0;0;33;1;0;0;"Westminster"
874;60;2;36;132;1;470;0;0;60;1;1;0;"Brent"
875;54;3;29;68;3;0;0;0;16;1;1;0;"Merton"
876;33;1;9;53;1;0;0;0;12;1;0;0;"Kensington and Chelsea"
877;56;1;32;173;2;88;0;1;46;0;1;1;"Tower Hamlets"
878;29;3;5;30;2;0;0;0;10;0;0;0;"Westminster"
879;25;2;1;113;1;0;0;0;2;1;1;0;"Newham"
880;60;1;34;15;2;0;0;0;8;0;1;0;"Camden"
881;55;2;30;84;1;304;1;0;37;0;1;0;"Bexley"
882;39;4;13;88;2;0;0;0;14;1;1;0;"Barking and Dagenham"
883;37;3;13;43;1;0;0;0;28;0;1;0;"Croydon"
884;53;2;28;43;3;0;0;1;21;1;1;0;"Croydon"
885;34;2;10;90;1;0;0;0;27;0;1;0;"Bexley"
886;42;4;18;34;1;104;1;0;3;0;1;0;"Westminster"
887;60;4;36;38;1;0;0;0;13;0;1;0;"Hillingdon"
888;50;1;24;173;1;0;0;0;10;1;1;0;"Newham"
889;41;2;17;160;1;0;0;0;80;0;1;0;"Islington"
890;25;4;0;44;2;0;0;0;6;1;1;0;"Havering"
891;50;2;24;83;3;0;0;0;4;0;1;0;"Newham"
892;48;4;22;94;3;0;0;0;26;0;1;0;"Havering"
893;32;1;8;43;3;0;0;0;21;1;0;0;"Barnet"
894;50;3;25;42;2;0;0;0;17;0;1;0;"Hackney"
895;59;2;33;34;1;0;0;0;3;0;0;0;"Bexley"
896;50;3;26;39;2;0;0;0;19;0;1;0;"Newham"
897;44;1;19;70;2;0;0;0;1;0;0;0;"Tower Hamlets"
898;31;4;5;39;3;185;0;0;18;1;0;0;"Islington"
899;40;3;10;44;3;0;0;0;20;0;1;0;"Barking and Dagenham"
900;36;3;12;69;2;0;0;0;31;0;1;1;"Hackney"
901;51;3;25;44;3;0;0;0;9;0;0;0;"Camden"
902;64;3;40;32;3;0;0;0;1;0;1;0;"Kingston upon Thames"
903;47;2;22;15;3;0;0;0;7;0;0;0;"Bexley"
904;52;2;28;118;1;112;0;0;68;0;1;0;"Bexley"
905;51;1;26;62;2;221;0;0;13;0;1;0;"Lewisham"
906;31;4;5;82;2;0;0;0;22;0;0;0;"Merton"
907;39;3;14;54;1;108;0;0;30;1;0;0;"Lambeth"
908;30;1;6;48;3;0;0;0;21;0;0;0;"Sutton"
909;27;3;1;74;3;0;0;0;3;0;1;0;"Lewisham"
910;41;1;16;113;3;211;0;0;10;1;0;0;"Merton"
911;53;3;27;81;2;0;0;0;17;0;0;0;"Islington"
912;54;3;27;43;2;169;0;0;10;0;0;0;"Merton"
913;28;1;4;34;2;0;0;0;18;0;1;0;"Kingston upon Thames"
914;34;1;9;48;3;105;0;0;25;0;1;0;"Merton"
915;61;4;37;54;2;129;0;0;12;1;1;0;"Waltham Forest"
916;48;4;24;75;2;0;0;0;14;0;1;0;"Merton"
917;36;1;11;72;1;224;0;0;28;0;0;0;"Hillingdon"
918;56;4;31;39;1;0;0;0;9;0;0;0;"Hackney"
919;24;4;0;75;1;0;0;0;2;0;1;0;"Islington"
920;64;2;38;79;1;179;0;0;28;0;0;0;"Hounslow"
921;26;1;2;205;1;271;0;0;63,3;1;0;0;"Havering"
922;33;2;8;65;1;89;0;0;1;0;1;0;"Tower Hamlets"
923;64;4;39;122;1;378;0;0;2;0;1;1;"Kingston upon Thames"
924;39;1;15;82;2;0;0;0;8;0;1;0;"Hounslow"
925;54;2;30;21;1;0;0;0;2;1;0;0;"Barking and Dagenham"
926;32;4;6;50;3;0;1;1;21;1;1;0;"Harrow"
927;62;2;37;39;1;113;0;1;28;1;1;0;"Hillingdon"
928;27;1;2;101;1;0;0;0;19;0;0;0;"Havering"
929;53;2;28;41;3;0;1;0;6;0;0;0;"Barking and Dagenham"
930;51;1;25;132;1;0;0;0;3;0;1;0;"Harrow"
931;25;3;0;43;2;176;0;0;24;0;1;0;"Hackney"
932;44;1;20;131;3;0;0;0;49;0;1;1;"Kingston upon Thames"
933;31;1;5;11;2;76;0;0;4;1;0;0;"Hackney"
934;57;1;32;21;3;117;0;0;3;0;0;0;"Westminster"
935;25;4;0;109;3;314;0;0;23;0;1;0;"Brent"
936;30;2;6;141;1;0;0;0;43,3;0;0;0;"Lewisham"
937;40;3;14;81;1;0;0;0;1;0;1;0;"Islington"
938;63;3;38;54;1;90;0;0;24;1;0;0;"Waltham Forest"
939;35;2;10;164;1;0;0;0;78;0;1;0;"Harrow"
940;43;4;19;28;1;87;0;0;3;0;0;0;"Islington"
941;27;3;2;68;3;203;1;0;26;0;0;0;"Redbridge"
942;44;3;14;44;3;180;1;1;20;1;1;0;"Harrow"
943;49;1;23;61;3;0;0;0;14;1;1;0;"Hillingdon"
944;61;3;36;35;2;0;0;0;13;1;0;0;"Redbridge"
945;60;3;34;54;2;0;0;0;3;1;1;0;"Lewisham"
946;59;1;34;14;1;0;0;0;1;1;1;0;"Kingston upon Thames"
947;28;4;3;52;1;230;0;0;22;0;1;0;"Redbridge"
948;52;2;28;101;1;0;0;0;3;0;0;0;"Enfield"
949;28;2;2;149;1;0;0;0;72;0;1;0;"Croydon"
950;34;4;8;35;1;137;0;1;8;1;1;0;"Bexley"
951;60;3;34;21;3;129;0;0;3;0;1;0;"Redbridge"
952;39;2;15;118;1;0;0;0;19;1;0;0;"Waltham Forest"
953;30;4;5;38;2;0;1;0;20;0;0;0;"Redbridge"
954;49;4;25;24;1;138;0;0;2;0;1;0;"Lewisham"
955;43;1;18;59;3;0;0;0;37;0;1;0;"Westminster"
956;63;4;33;41;3;0;0;0;16,7;0;1;0;"Havering"
957;28;1;3;85;2;0;0;0;8;1;1;0;"Lewisham"
958;51;4;27;12;1;0;0;0;10;0;1;0;"Enfield"
959;33;1;7;32;3;152;0;0;6;0;0;0;"Brent"
960;55;3;29;79;1;0;0;0;8;0;1;0;"Newham"
961;53;3;28;175;3;0;0;1;36;1;1;1;"Hillingdon"
962;34;3;8;28;1;0;0;0;9;0;0;0;"Westminster"
963;34;2;9;41;1;161;0;0;1;1;1;0;"Richmond upon Thames"
964;40;3;14;70;1;185;0;0;21;0;0;0;"Croydon"
965;49;3;25;161;2;485;1;1;65;0;0;1;"Hackney"
966;35;4;9;53;2;0;0;0;22;0;1;0;"Barking and Dagenham"
967;39;1;15;128;1;0;0;0;34;0;0;0;"Tower Hamlets"
968;55;3;28;50;2;0;0;0;10;1;1;0;"Lewisham"
969;29;2;5;80;2;0;0;0;20;1;1;0;"Redbridge"
970;54;1;30;93;2;0;0;0;27;0;1;0;"Redbridge"
971;25;3;0;48;3;0;0;0;3;1;0;0;"Hackney"
972;52;2;28;149;1;0;0;0;68;0;1;0;"Croydon"
973;46;3;19;49;2;0;0;0;25;1;1;0;"Barnet"
974;57;1;33;88;2;0;0;0;27;0;1;0;"Hackney"
975;52;4;22;22;3;0;0;0;4;1;1;0;"Waltham Forest"
976;28;4;3;55;1;0;0;0;22;1;1;0;"Redbridge"
977;44;1;18;72;3;155;0;0;7;0;0;0;"Brent"
978;24;2;0;38;2;0;0;0;17;0;1;0;"Westminster"
979;40;1;16;114;1;300;0;0;34;0;1;0;"Kingston upon Thames"
980;34;4;4;83;3;0;0;0;40;0;1;0;"Kensington and Chelsea"
981;39;2;14;101;1;0;0;0;4;1;1;0;"Islington"
982;50;1;24;94;1;272;0;0;49;0;1;0;"Kingston upon Thames"
983;41;2;17;40;1;0;0;1;25;1;1;0;"Croydon"
984;31;1;7;128;1;0;0;0;60;0;0;0;"Richmond upon Thames"
985;29;4;3;39;3;0;0;0;21;0;1;0;"Merton"
986;30;1;5;51;1;0;0;0;10;0;1;0;"Tower Hamlets"
987;44;4;20;79;3;0;1;1;20;1;1;0;"Richmond upon Thames"
988;33;4;7;48;2;0;0;0;22;0;1;0;"Lewisham"
989;50;1;26;85;1;144;0;0;0;0;0;0;"Merton"
990;42;1;18;41;1;94;0;0;18;0;1;0;"Enfield"
991;48;1;22;152;3;0;0;0;35;0;1;1;"Islington"
992;24;2;0;125;1;0;1;0;72;1;0;0;"Harrow"
993;56;2;31;11;3;90;0;0;2;0;0;0;"Barking and Dagenham"
994;28;2;4;103;1;0;0;0;25;1;1;0;"Waltham Forest"
995;56;2;30;141;1;0;0;0;5;0;1;0;"Harrow"
996;58;1;32;38;1;0;0;0;14;1;1;0;"Redbridge"
997;29;2;5;135;1;0;0;0;6;0;0;0;"Bexley"
998;63;2;38;28;2;89;0;0;5;0;1;0;"Kingston upon Thames"
999;28;4;3;70;1;240;0;0;22;1;0;0;"Ealing"
1000;57;1;31;41;1;0;0;0;2;1;1;0;"Harrow"
1001;34;3;8;81;2;208;0;0;9;0;1;0;"Kingston upon Thames"
1002;28;1;3;170;3;0;0;0;1;0;0;1;"Southwark"
1003;27;4;2;55;2;0;0;0;17;0;1;0;"Hackney"
1004;37;4;11;24;3;0;0;0;15;0;0;0;"Waltham Forest"
1005;52;3;28;81;2;275;0;0;18;0;0;0;"Kingston upon Thames"
1006;49;4;23;32;1;83;0;0;18;0;0;0;"Waltham Forest"
1007;65;1;40;129;1;0;0;0;13;1;1;0;"Hackney"
1008;60;1;35;108;1;0;1;0;9;0;0;0;"Islington"
1009;37;1;12;180;1;0;0;0;86;1;1;0;"Brent"
1010;63;2;37;139;1;0;0;0;69;0;0;0;"Brent"
1011;40;2;14;33;3;0;0;0;14;1;1;0;"Barking and Dagenham"
1012;46;4;20;74;3;0;0;0;26;0;1;0;"Merton"
1013;63;2;37;42;3;115;0;0;7;0;1;0;"Enfield"
1014;57;1;27;73;3;0;0;0;30;0;0;0;"Croydon"
1015;33;4;8;115;2;0;0;0;29;0;1;1;"Lewisham"
1016;41;2;17;114;2;0;0;0;18;0;1;0;"Islington"
1017;41;2;17;92;1;131;0;0;19;0;1;0;"Redbridge"
1018;44;1;19;34;3;78;0;0;3;0;1;0;"Harrow"
1019;33;2;6;54;2;122;0;0;16,7;0;1;0;"Harrow"
1020;52;2;28;64;3;211;0;0;10;0;1;0;"Hackney"
1021;30;1;6;42;3;100;0;0;2;1;0;0;"Newham"
1022;45;3;19;70;1;0;0;0;21;0;1;0;"Lewisham"
1023;49;1;24;51;2;0;0;0;13;0;0;0;"Islington"
1024;45;4;19;71;1;218;0;1;29;1;1;0;"Merton"
1025;32;3;7;35;1;108;0;0;13;1;0;0;"Redbridge"
1026;45;3;18;40;2;0;0;0;10;0;1;0;"Islington"
1027;57;4;32;165;3;0;0;0;27;0;1;1;"Hackney"
1028;61;1;31;18;3;0;0;0;15;1;1;0;"Harrow"
1029;57;3;31;32;1;0;1;1;14;1;1;0;"Lewisham"
1030;60;3;35;35;1;169;0;0;2;0;1;0;"Croydon"
1031;40;2;16;120;1;196;0;0;61;0;1;0;"Waltham Forest"
1032;53;4;28;31;3;0;0;0;1;0;1;0;"Waltham Forest"
1033;42;3;16;35;1;0;0;0;15;0;0;0;"Hillingdon"
1034;62;2;36;32;3;0;0;0;2;1;1;0;"Islington"
1035;43;1;18;85;3;327;1;0;37;0;1;0;"Camden"
1036;35;2;10;139;1;0;0;0;78;0;0;0;"Croydon"
1037;50;1;24;103;1;0;0;0;3;0;1;0;"Camden"
1038;45;2;21;152;1;0;0;0;14;0;1;0;"Newham"
1039;52;2;27;33;2;0;0;0;20;0;1;0;"Barking and Dagenham"
1040;35;4;9;84;2;322;0;0;22;0;0;0;"Kingston upon Thames"
1041;58;4;33;61;1;0;0;0;17;0;0;0;"Hillingdon"
1042;62;4;38;64;1;123;1;1;22;1;1;0;"Camden"
1043;50;1;25;34;2;0;0;0;13;0;1;0;"Enfield"
1044;25;4;0;82;3;0;0;0;21;0;1;0;"Barnet"
1045;47;1;22;122;3;163;1;0;51;0;0;1;"Barking and Dagenham"
1046;28;3;4;58;1;131;0;0;15;0;0;0;"Newham"
1047;34;1;9;92;1;0;0;0;28;0;1;0;"Brent"
1048;49;2;23;78;2;205;0;0;24;1;0;0;"Camden"
1049;54;4;29;129;3;0;0;0;42;0;0;1;"Kingston upon Thames"
1050;50;2;25;13;3;0;0;0;7;0;0;0;"Westminster"
1051;37;1;11;81;3;145;0;0;28;0;0;0;"Newham"
1052;38;1;8;23;3;0;0;0;6,7;0;0;0;"Havering"
1053;52;3;26;35;3;0;0;0;9;0;0;0;"Barnet"
1054;63;4;39;79;2;0;0;0;17;1;1;0;"Tower Hamlets"
1055;39;2;14;165;1;0;0;0;33;0;1;0;"Camden"
1056;63;2;38;52;1;0;0;0;28;0;1;0;"Redbridge"
1057;65;3;41;185;2;0;0;0;20;0;0;1;"Westminster"
1058;46;3;20;49;2;0;0;0;22;0;0;0;"Bexley"
1059;54;1;30;64;3;227;0;0;18;1;0;0;"Hillingdon"
1060;54;4;24;61;3;0;1;0;20;0;1;0;"Westminster"
1061;52;1;26;112;1;0;1;1;24;1;1;0;"Sutton"
1062;63;3;39;72;3;190;1;0;20;0;1;0;"Kensington and Chelsea"
1063;66;3;41;18;1;0;0;0;5;0;0;0;"Barnet"
1064;56;4;29;41;2;0;0;0;25;0;0;0;"Merton"
1065;23;4;0;61;1;239;0;0;26;0;1;0;"Lewisham"
1066;65;1;41;105;2;282;1;1;30;0;1;1;"Richmond upon Thames"
1067;51;1;27;23;1;0;0;0;2;0;1;0;"Harrow"
1068;34;1;10;22;3;85;0;0;5;0;0;0;"Kensington and Chelsea"
1069;49;3;23;59;1;0;0;0;21;0;0;0;"Haringey"
1070;29;1;2;33;2;160;0;0;20;0;0;0;"Newham"
1071;47;1;23;11;3;103;0;0;9;1;0;0;"Redbridge"
1072;46;2;21;204;1;0;0;0;28;0;1;0;"Islington"
1073;52;4;27;61;3;207;0;0;18;0;0;0;"Kingston upon Thames"
1074;55;3;31;103;2;364;0;0;18;0;0;0;"Newham"
1075;61;3;36;51;1;0;0;0;15;1;0;0;"Newham"
1076;34;1;9;164;3;0;0;0;60;0;1;1;"Lewisham"
1077;58;1;34;12;2;0;0;0;1;1;0;0;"Kingston upon Thames"
1078;40;1;16;82;2;0;0;0;36;0;0;0;"Tower Hamlets"
1079;43;1;17;164;1;449;0;0;24;0;1;0;"Richmond upon Thames"
1080;35;2;8;48;2;0;0;0;16,7;0;1;0;"Havering"
1081;24;4;0;38;2;0;0;0;6;0;1;0;"Waltham Forest"
1082;48;2;22;65;2;0;0;0;15;0;1;0;"Hackney"
1083;44;4;20;71;1;207;0;0;19;0;1;0;"Croydon"
1084;54;1;30;18;1;0;1;1;3;0;1;0;"Waltham Forest"
1085;59;2;34;52;3;75;0;0;16;0;1;0;"Croydon"
1086;45;3;18;48;2;113;0;0;25;1;1;0;"Redbridge"
1087;26;1;2;30;3;111;0;0;10;0;0;0;"Islington"
1088;40;2;15;40;3;107;0;0;22;0;1;0;"Merton"
1089;32;1;7;112;1;81;0;0;38;0;1;0;"Barnet"
1090;29;1;4;115;1;0;0;0;19;0;0;0;"Brent"
1091;51;2;27;63;3;82;0;0;10;0;1;0;"Tower Hamlets"
1092;42;1;17;85;3;0;0;0;37;0;1;0;"Harrow"
1093;64;1;38;59;3;220;0;0;25;0;0;0;"Lewisham"
1094;44;1;20;68;3;91;0;0;8;0;0;0;"Brent"
1095;37;2;11;84;1;0;0;0;18;1;1;0;"Lambeth"
1096;44;3;19;62;3;0;0;0;8;1;0;0;"Tower Hamlets"
1097;35;3;9;109;1;0;0;0;40;0;0;1;"Islington"
1098;41;2;17;141;1;92;0;0;76;0;0;0;"Barnet"
1099;56;1;32;129;1;0;0;0;74;0;0;0;"Hackney"
1100;62;3;36;30;2;0;0;0;7;0;1;0;"Enfield"
1101;58;1;34;148;1;0;0;0;47;0;1;0;"Harrow"
1102;47;3;20;25;2;0;0;0;6,7;1;1;0;"Westminster"
1103;35;3;10;21;1;115;0;0;13;0;0;0;"Redbridge"
1104;29;4;4;72;1;0;0;0;22;0;1;0;"Harrow"
1105;43;3;17;59;3;87;0;0;9;1;1;0;"Hillingdon"
1106;62;3;37;83;2;187;1;0;18;0;0;0;"Redbridge"
1107;41;2;16;10;2;0;0;0;3;0;1;0;"Redbridge"
1108;34;3;9;84;2;0;0;0;6;0;1;0;"Croydon"
1109;50;3;23;98;2;0;0;0;20;0;0;0;"Camden"
1110;47;1;23;32;1;0;1;1;10;1;1;0;"Richmond upon Thames"
1111;29;4;5;31;2;161;0;0;4;1;1;0;"Redbridge"
1112;59;3;34;94;1;0;0;0;5;1;0;0;"Tower Hamlets"
1113;56;2;31;21;3;137;0;1;2;1;1;0;"Hackney"
1114;61;3;35;110;1;0;1;0;44;0;1;0;"Merton"
1115;58;1;32;38;3;0;0;0;22;0;0;0;"Havering"
1116;49;1;24;39;3;0;0;0;14;0;1;0;"Hillingdon"
1117;45;3;21;132;2;0;0;1;12;1;1;1;"Harrow"
1118;50;4;24;61;1;0;0;0;26;0;1;0;"Brent"
1119;64;1;38;92;1;0;0;0;20;0;1;0;"Lambeth"
1120;39;2;15;119;1;0;0;0;61;0;0;0;"Tower Hamlets"
1121;58;4;33;53;1;0;0;0;21;0;1;0;"Hillingdon"
1122;62;3;37;18;2;0;0;0;13;0;1;0;"Croydon"
1123;45;2;20;114;2;0;0;0;44;0;0;1;"Lewisham"
1124;58;1;28;90;3;0;0;0;30;1;0;0;"Hackney"
1125;43;1;18;140;1;205;0;0;70;0;1;0;"Barking and Dagenham"
1126;28;2;3;90;1;0;0;0;33;1;1;0;"Croydon"
1127;26;1;1;85;1;0;0;0;19;0;1;0;"Barnet"
1128;49;1;24;80;1;0;0;0;12;0;1;0;"Islington"
1129;66;2;42;53;1;0;0;0;11;1;1;0;"Newham"
1130;33;4;7;49;2;0;0;0;22;0;1;0;"Hackney"
1131;61;3;35;152;3;0;0;0;33;0;1;1;"Islington"
1132;64;2;37;138;2;0;0;0;28;0;1;1;"Westminster"
1133;36;4;10;80;2;0;0;0;22;0;1;0;"Enfield"
1134;49;2;23;82;2;0;0;0;24;0;0;0;"Kensington and Chelsea"
1135;52;1;27;195;1;0;0;0;81;0;0;0;"Lewisham"
1136;61;1;37;22;3;0;0;0;12;0;1;0;"Harrow"
1137;32;1;6;81;1;0;0;0;25;0;1;0;"Kingston upon Thames"
1138;61;4;37;40;1;0;1;1;22;1;1;0;"Merton"
1139;45;2;20;154;1;0;1;0;28;0;1;0;"Kingston upon Thames"
1140;30;3;4;49;2;0;0;0;11;1;0;0;"Barnet"
1141;62;4;37;85;2;0;0;0;34;0;1;0;"Hillingdon"
1142;57;3;32;21;2;0;1;1;1;0;1;0;"Waltham Forest"
1143;41;1;17;14;1;0;0;0;10;0;0;0;"Brent"
1144;58;4;34;60;2;0;0;0;16;1;0;0;"Brent"
1145;29;2;5;138;1;0;0;0;43,3;0;1;0;"Harrow"
1146;53;1;28;98;3;355;0;0;13;0;1;0;"Harrow"
1147;64;4;39;22;2;0;0;0;6;0;0;0;"Harrow"
1148;49;1;23;49;2;0;0;0;12;1;1;0;"Islington"
1149;38;2;14;102;1;0;0;1;19;1;1;0;"Lewisham"
1150;56;4;30;45;2;0;0;0;7;1;0;0;"Merton"
1151;56;4;31;82;3;0;0;0;13;0;1;0;"Sutton"
1152;52;3;28;81;2;0;1;0;18;0;0;0;"Barking and Dagenham"
1153;64;1;39;35;2;0;1;0;15;0;0;0;"Southwark"
1154;53;2;28;59;2;0;0;0;19;0;1;0;"Bexley"
1155;29;3;3;52;2;0;0;0;11;0;1;0;"Harrow"
1156;48;3;24;84;1;166;0;0;7;0;1;0;"Tower Hamlets"
1157;32;1;6;85;2;100;0;0;27;0;1;0;"Harrow"
1158;54;1;28;65;1;0;0;0;2;1;0;0;"Enfield"
1159;37;2;13;89;2;314;0;0;17;1;0;0;"Enfield"
1160;47;4;21;109;1;0;0;0;18;0;0;1;"Harrow"
1161;37;1;12;81;1;0;0;0;28;0;0;0;"Lewisham"
1162;64;1;39;38;3;108;0;0;11;0;0;0;"Kingston upon Thames"
1163;43;2;19;72;1;0;0;0;17;0;1;0;"Islington"
1164;33;4;6;78;2;119;1;0;20;0;1;0;"Brent"
1165;26;2;2;172;2;0;0;0;69;0;1;1;"Havering"
1166;42;3;18;71;1;106;1;0;23,3;0;1;0;"Barking and Dagenham"
1167;54;1;28;165;3;0;0;1;41;1;1;1;"Hackney"
1168;41;2;16;120;1;0;0;0;39;1;1;0;"Merton"
1169;55;1;29;39;1;0;0;0;2;1;0;0;"Kingston upon Thames"
1170;65;3;39;23;2;0;0;0;7;1;0;0;"Hillingdon"
1171;50;2;26;135;3;91;0;0;46;0;1;1;"Islington"
1172;55;2;31;12;1;76;0;0;2;1;1;0;"Bexley"
1173;62;2;36;92;2;0;0;0;7;0;1;0;"Croydon"
1174;53;2;28;192;3;0;0;0;64;0;0;1;"Bexley"
1175;32;4;7;42;1;0;0;0;8;1;1;0;"Islington"
1176;56;3;32;158;3;0;0;0;37;0;1;1;"Hackney"
1177;54;3;30;194;3;587;1;1;60;1;1;1;"Kingston upon Thames"
1178;44;2;20;160;1;0;1;0;76;0;0;0;"Enfield"
1179;48;2;22;98;1;0;0;0;63;0;0;0;"Redbridge"
1180;46;2;22;164;1;0;0;1;76;1;1;0;"Brent"
1181;45;2;21;42;1;0;1;0;25;0;1;0;"Waltham Forest"
1182;45;3;15;202;3;0;0;0;100;0;0;1;"Croydon"
1183;58;4;34;10;1;0;0;0;7;0;0;0;"Brent"
1184;29;4;3;31;2;0;0;0;3;0;1;0;"Camden"
1185;55;4;30;58;1;0;0;0;9;1;1;0;"Bexley"
1186;55;4;29;65;2;0;0;0;28;0;1;0;"Hackney"
1187;41;1;16;98;3;0;0;0;40;1;0;0;"Enfield"
1188;24;2;0;150;1;0;0;0;20;0;1;0;"Barking and Dagenham"
1189;54;2;29;44;3;0;0;0;23;0;1;0;"Redbridge"
1190;57;2;32;15;3;0;0;0;2;1;0;0;"Barnet"
1191;30;2;6;82;1;0;0;0;25;0;0;0;"Richmond upon Thames"
1192;42;3;17;61;3;0;0;0;5;0;1;0;"Ealing"
1193;29;1;2;38;2;0;0;0;20;0;0;0;"Harrow"
